; Gavin co-immunoprecipitation dataset
UTP7	UTP21
UTP7	UTP22
CKB1	CKA1
CKB1	CKA2
CKB1	CKB2
CKB1	UTP22
ROK1	RPS1B
ROK1	RPS24B
UTP22	BFR2
UTP22	CKA1
UTP22	CKA2
UTP22	CKB2
UTP22	DIM1
UTP22	DIP2
UTP22	ECM16
UTP22	EMG1
UTP22	GBP2
UTP22	IMP3
UTP22	MPP10
UTP22	NOC4
UTP22	NOP1
UTP22	PNO1
UTP22	ROK1
UTP22	RPS11A
UTP22	RPS13
UTP22	RPS17A
UTP22	RPS1B
UTP22	RPS24B
UTP22	RPS4A
UTP22	RRP7
UTP22	UTP10
UTP22	UTP21
UTP22	UTP30
UTP22	ENP2
UTP22	YLR003C
CKA1	CKA2
CKA1	CKB2
UTP18	DIP2
UTP18	UTP10
UTP18	UTP13
UTP18	UTP21
UTP18	UTP22
UTP18	YOR059C
UTP10	BMS1
UTP10	EMG1
UTP10	IMP3
UTP10	MPP10
UTP10	NOP1
UTP10	NOP58
UTP10	RPS13
UTP10	RPS4A
UTP10	RRP9
UTP10	UTP13
UTP10	UTP21
UTP21	UTP13
IMP4	UTP10
RCL1	BMS1
RCL1	ECM16
RCL1	NOP14
RCL1	RPS11A
RCL1	RPS4A
RCL1	UTP10
CKB2	CKA2
NOP58	ECM16
NOP58	EMG1
NOP58	FAS2
NOP58	MPP10
NOP58	NOP1
NOP58	NOP14
NOP58	RPS13
NOP58	RPS4A
NOP58	UTP21
NOP58	UTP22
NOP58	UTP30
NOP58	UTP6
MRD1	RPS1B
MRD1	UTP22
RRP9	BMS1
RRP9	DIM1
RRP9	ECM16
RRP9	IMP4
RRP9	MPP10
RRP9	NOC4
RRP9	NOP14
RRP9	RCL1
RRP9	RPS13
RRP9	RPS4A
RRP9	UTP13
RRP9	UTP22
NOC4	BMS1
NOC4	DIP2
NOC4	ECM16
NOC4	NOP1
NOC4	RPS4A
NOC4	UTP10
NOC4	UTP13
NOC4	UTP30
NOC4	ENP2
TEF1	RPS24B
RRN3	TEF1
ERG13	RPL13B
ERG13	RPL17A
ERG13	RPL24A
ERG13	RPL25
ERG13	RPL30
ERG13	RPL35A
ERG13	RPL7A
ERG13	RPS22A
ERG13	RPS24B
ERG13	RPS25A
ERG13	RRN3
ERG13	TEF1
PEP1	DIG1
PEP1	NPL3
DIG1	SAP190
IDP1	BRE5
IDP1	CDC19
IDP1	RAD50
IDP1	RPL1A
IDP1	RPS1A
IDP1	UBP3
UBP3	BRE5
UBP3	CDC19
UBP3	RPS1A
SPC25	NUF2
SPC25	SPC24
SPC25	TID3
TID3	NUF2
TID3	SPC24
DPH1	DPH2
DPH1	EFT1
ATG17	ATG11
ATG17	ATG29
AHA1	GCN1
AHA1	GFA1
AHA1	LYS12
AHA1	RPA135
GCN1	LYS12
LYS12	GFA1
LYS12	MET10
RPA135	GFA1
RPA135	MET10
RPA135	RPC19
KRR1	BFR2
KRR1	BMS1
KRR1	ENP2
NOP6	BMS1
NOP6	KRR1
DBP8	RPL15A
CBF5	KRR1
BUD21	BMS1
BUD21	IMP3
RPB7	AOS1
RPB7	RPB11
RPB7	RPB4
RPB7	RPB5
RPB7	SPT4
RPB7	SPT5
RPB7	TFG1
SPT5	RPB4
SPT5	RPB5
SPT5	RPO26
SPT5	SPT4
AOS1	UBA2
AOS1	YEF3
RPO26	RPB4
RPO26	RPB7
RPO26	TFG1
UTP4	CDC60
UTP4	NAN1
UTP4	POL5
UTP4	UTP10
UTP4	UTP15
UTP4	UTP8
UTP4	UTP9
UTP8	NAN1
UTP8	UTP10
UTP8	UTP15
UTP9	DIM1
UTP9	NAN1
UTP9	PNO1
UTP9	RRP12
UTP9	UTP10
UTP9	UTP15
UTP9	UTP8
UTP10	NAN1
UTP10	UTP15
UTP15	NAN1
UTP15	RPL1A
UTP15	RRP12
RRP12	RPL1A
NAN1	PNO1
DIM1	RRP12
PSY4	PPH3
PSY4	PSY2
PSY4	SPT5
PSY4	TRM3
PPH3	PSY2
PPH3	TDH3
PSY2	BEM2
PSY2	RGA2
PSY2	SPT5
MAK5	RPL36B
MAK5	RPL6A
RPL2A	RPL18A
RPL2A	RPL36B
RPL2A	RPL6A
GBP2	HPR1
GBP2	IMD3
GBP2	RLR1
GBP2	THP2
HPR1	IMD3
HPR1	TEX1
HPR1	THP2
HPR1	YRA1
THP2	HRB1
THP2	IMD3
THP2	MFT1
THP2	RLR1
THP2	RPN2
THP2	SUB2
THP2	YBR025C
THP2	YRA1
MFT1	ATP2
MFT1	IMD3
MFT1	RPS4A
MFT1	YRA1
HRB1	ATP2
HRB1	RPS4A
RLR1	TEX1
RFC2	IMD3
RFC2	RFC3
RFC2	RPS0B
IMD3	RPS0B
RFC1	IMD3
RFC1	RFC2
RFC1	RFC3
RFC1	RPS0B
CCR4	CAF130
CCR4	CAF40
CCR4	CDC39
CCR4	POP2
POL12	POL1
POL12	PRI1
POL12	PRI2
POL12	RPS6A
CDC39	CAF130
CDC39	CAF40
CDC39	POP2
CDC39	RVB1
CDC39	RVB2
ATG9	CCR4
ATG9	CDC39
RVB1	RVB2
PRI2	POL1
PRI2	PRI1
POL1	PRI1
CAF40	CAF130
CAF40	POP2
POP2	CAF130
POP2	POL1
POP2	POL12
POP2	PRI1
POP2	PRI2
MIS1	PIM1
MIS1	RPL10
MIS1	RPL17A
MIS1	RPL1A
MIS1	RPL27A
MIS1	RPL6B
MIS1	RPS1B
URA7	CLU1
URA7	RPL1A
URA7	RPL4A
URA7	RPN1
URA7	RPN2
URA7	RPT3
URA7	RPT6
URA7	SAM1
ERP3	ERP5
ERP3	RPL4A
PSA1	CLU1
