; compare-graphs  -Q regulonDB_stringcoex/data/stringcoex_regulonDB_induced.tab -wcol_Q 3 -R /bio/shared_projects/coregulation_networks/Bacteria/Escherichia_coli_K12_20071108/data/regulonDB/200710/gene_gene_filtered.tab -return intersection+Q -o regulonDB_stringcoex/results/regulonDB_cg_stringcoex_inter-Q.tab -arc_id -outweight Q -null NA -v 1
; Input files
;	graph_R	/bio/shared_projects/coregulation_networks/Bacteria/Escherichia_coli_K12_20071108/data/regulonDB/200710/gene_gene_filtered.tab
;	graph_Q	regulonDB_stringcoex/data/stringcoex_regulonDB_induced.tab
; Output files
;	output	regulonDB_stringcoex/results/regulonDB_cg_stringcoex_inter-Q.tab
;	Comparaison statistics
;	Reference graph        	/bio/shared_projects/coregulation_networks/Bacteria/Escherichia_coli_K12_20071108/data/regulonDB/200710/gene_gene_filtered.tab
;		R nodes       	1358
;		R arcs        	170268
;	Query graph            	regulonDB_stringcoex/data/stringcoex_regulonDB_induced.tab
;		Q nodes       	764
;		Q arcs        	3536
;	Intersection
;		inter nodes   	764
;		inter arcs    	1577
;		inter arcs P-val	1.35081e-278
;	Union
;		union nodes   	1358
;		union arcs    	172227
;		union max arcs	921403
;	Reference not query
;		R.not.Q nodes 	594
;		R.not.Q arcs  	168691
;	Query not reference
;		Q.not.R nodes 	0
;		Q.not.R arcs  	1959
#source	target	label	color	arc_id	attribute
fliA	fliD	706	#228b22	fliA_fliD	R.and.Q
asnC	ulaF	187	#ff0000	asnC_ulaF	Q.not.R
nuoF	nuoM	447	#228b22	nuoF_nuoM	R.and.Q
sucD	nuoL	228	#228b22	sucD_nuoL	R.and.Q
ecpD	gspK	266	#ff0000	ecpD_gspK	Q.not.R
allD	wcaB	322	#ff0000	allD_wcaB	Q.not.R
fucU	hdeA	152	#ff0000	fucU_hdeA	Q.not.R
agaD	kbaY	199	#228b22	agaD_kbaY	R.and.Q
ompF	glnH	306	#228b22	ompF_glnH	R.and.Q
ulaD	nrfC	179	#228b22	ulaD_nrfC	R.and.Q
gspG	nrfG	217	#ff0000	gspG_nrfG	Q.not.R
yhdX	nirC	357	#ff0000	yhdX_nirC	Q.not.R
cydB	slyB	201	#ff0000	cydB_slyB	Q.not.R
focA	icd	231	#228b22	focA_icd	R.and.Q
yjbE	phnC	195	#ff0000	yjbE_phnC	Q.not.R
phnG	treC	204	#ff0000	phnG_treC	Q.not.R
glnQ	ptsI	326	#ff0000	glnQ_ptsI	Q.not.R
slp	gadW	193	#ff0000	slp_gadW	Q.not.R
yiaL	phnC	161	#ff0000	yiaL_phnC	Q.not.R
ybbW	kbaY	217	#ff0000	ybbW_kbaY	Q.not.R
fixC	cadC	214	#228b22	fixC_cadC	R.and.Q
cysC	cysA	332	#228b22	cysC_cysA	R.and.Q
yjbE	ytfE	163	#ff0000	yjbE_ytfE	Q.not.R
nrfG	ulaF	336	#228b22	nrfG_ulaF	R.and.Q
yiaL	dcuD	209	#228b22	yiaL_dcuD	R.and.Q
agaS	acrE	306	#ff0000	agaS_acrE	Q.not.R
bcsB	rbsR	159	#ff0000	bcsB_rbsR	Q.not.R
nuoE	nuoF	624	#228b22	nuoE_nuoF	R.and.Q
gabD	gabT	222	#228b22	gabD_gabT	R.and.Q
ycgR	motA	219	#ff0000	ycgR_motA	Q.not.R
fixX	caiT	353	#228b22	fixX_caiT	R.and.Q
insK	lldP	165	#ff0000	insK_lldP	Q.not.R
gspC	gspI	204	#228b22	gspC_gspI	R.and.Q
fepA	exbB	170	#228b22	fepA_exbB	R.and.Q
edd	uvrY	411	#ff0000	edd_uvrY	Q.not.R
yjbG	nanC	157	#ff0000	yjbG_nanC	Q.not.R
sodB	purD	60	#ff0000	sodB_purD	Q.not.R
flgG	cheZ	161	#ff0000	flgG_cheZ	Q.not.R
agaB	treR	159	#ff0000	agaB_treR	Q.not.R
cysP	cysD	340	#228b22	cysP_cysD	R.and.Q
htrE	rhaR	269	#ff0000	htrE_rhaR	Q.not.R
ftsZ	glgC	302	#ff0000	ftsZ_glgC	Q.not.R
adiA	ytfE	292	#ff0000	adiA_ytfE	Q.not.R
scpC	agaS	546	#ff0000	scpC_agaS	Q.not.R
treC	melA	238	#228b22	treC_melA	R.and.Q
caiA	tdh	167	#ff0000	caiA_tdh	Q.not.R
insK	ulaF	209	#ff0000	insK_ulaF	Q.not.R
gcvP	glyA	51	#228b22	gcvP_glyA	R.and.Q
slyB	ptsI	209	#ff0000	slyB_ptsI	Q.not.R
cadA	gspF	179	#228b22	cadA_gspF	R.and.Q
yccA	grpE	485	#ff0000	yccA_grpE	Q.not.R
allD	tdcB	214	#ff0000	allD_tdcB	Q.not.R
gapA	pflB	357	#228b22	gapA_pflB	R.and.Q
fixA	phnI	185	#ff0000	fixA_phnI	Q.not.R
ompF	icd	592	#ff0000	ompF_icd	Q.not.R
tdcB	cadA	161	#ff0000	tdcB_cadA	Q.not.R
rpsQ	rplM	225	#228b22	rpsQ_rplM	R.and.Q
gntK	alsC	189	#ff0000	gntK_alsC	Q.not.R
nuoJ	nuoE	407	#228b22	nuoJ_nuoE	R.and.Q
gatD	manX	201	#228b22	gatD_manX	R.and.Q
ydfD	fucP	171	#ff0000	ydfD_fucP	Q.not.R
yiaN	cadA	620	#ff0000	yiaN_cadA	Q.not.R
fliC	fliZ	443	#228b22	fliC_fliZ	R.and.Q
zraR	uxuB	175	#228b22	zraR_uxuB	R.and.Q
nagD	lrp	386	#ff0000	nagD_lrp	Q.not.R
trpC	aroH	259	#228b22	trpC_aroH	R.and.Q
nrfF	cadC	219	#228b22	nrfF_cadC	R.and.Q
yciF	yciG	310	#228b22	yciF_yciG	R.and.Q
fixC	garP	157	#228b22	fixC_garP	R.and.Q
rplP	rpsC	535	#228b22	rplP_rpsC	R.and.Q
dppB	dppF	326	#228b22	dppB_dppF	R.and.Q
pspG	alsC	187	#ff0000	pspG_alsC	Q.not.R
hyfB	prpR	336	#228b22	hyfB_prpR	R.and.Q
bglF	nrfE	318	#228b22	bglF_nrfE	R.and.Q
flgB	fliD	250	#228b22	flgB_fliD	R.and.Q
tdcB	gspA	183	#ff0000	tdcB_gspA	Q.not.R
flgG	tap	183	#ff0000	flgG_tap	Q.not.R
pykF	ptsH	629	#228b22	pykF_ptsH	R.and.Q
ulaD	bglG	206	#228b22	ulaD_bglG	R.and.Q
flhB	fliC	77	#ff0000	flhB_fliC	Q.not.R
oppC	sucC	195	#228b22	oppC_sucC	R.and.Q
ecpD	yhdX	386	#ff0000	ecpD_yhdX	Q.not.R
trpC	trpB	840	#228b22	trpC_trpB	R.and.Q
ecpD	agaS	490	#ff0000	ecpD_agaS	Q.not.R
ftsA	glgA	318	#ff0000	ftsA_glgA	Q.not.R
yiaN	yjiD	214	#ff0000	yiaN_yjiD	Q.not.R
hupA	sucC	259	#228b22	hupA_sucC	R.and.Q
sgbE	idnK	256	#228b22	sgbE_idnK	R.and.Q
leuA	leuD	464	#228b22	leuA_leuD	R.and.Q
gatY	manY	225	#228b22	gatY_manY	R.and.Q
agaW	gspJ	187	#ff0000	agaW_gspJ	Q.not.R
allB	hyi	225	#228b22	allB_hyi	R.and.Q
acrF	adiA	485	#ff0000	acrF_adiA	Q.not.R
icd	rplD	162	#228b22	icd_rplD	R.and.Q
htrE	rhaD	204	#ff0000	htrE_rhaD	Q.not.R
fruK	fruA	269	#228b22	fruK_fruA	R.and.Q
bglB	cadC	154	#ff0000	bglB_cadC	Q.not.R
lyx	tdcD	157	#228b22	lyx_tdcD	R.and.Q
aceE	pnp	340	#228b22	aceE_pnp	R.and.Q
rpoS	ilvL	170	#ff0000	rpoS_ilvL	Q.not.R
kbaZ	fixA	266	#228b22	kbaZ_fixA	R.and.Q
hyi	hyfB	183	#ff0000	hyi_hyfB	Q.not.R
yiaM	nrfE	322	#228b22	yiaM_nrfE	R.and.Q
pgk	crr	193	#228b22	pgk_crr	R.and.Q
metK	guaB	48	#228b22	metK_guaB	R.and.Q
lrp	ihfA	235	#ff0000	lrp_ihfA	Q.not.R
nrfE	nrfB	199	#228b22	nrfE_nrfB	R.and.Q
acrE	yjbE	241	#ff0000	acrE_yjbE	Q.not.R
guaA	purM	38	#228b22	guaA_purM	R.and.Q
insK	phnH	165	#ff0000	insK_phnH	Q.not.R
agaD	phnC	411	#ff0000	agaD_phnC	Q.not.R
kbaY	yhdX	167	#ff0000	kbaY_yhdX	Q.not.R
rpsP	pgk	179	#ff0000	rpsP_pgk	Q.not.R
gspG	phnK	279	#ff0000	gspG_phnK	Q.not.R
icd	rpsP	300	#ff0000	icd_rpsP	Q.not.R
acrE	yiaL	395	#ff0000	acrE_yiaL	Q.not.R
garP	yiaM	353	#ff0000	garP_yiaM	Q.not.R
xylG	ulaG	199	#ff0000	xylG_ulaG	Q.not.R
nagB	phnF	25	#ff0000	nagB_phnF	Q.not.R
bglB	xylF	173	#228b22	bglB_xylF	R.and.Q
sucD	glpQ	62	#228b22	sucD_glpQ	R.and.Q
ompF	hupB	357	#228b22	ompF_hupB	R.and.Q
phnM	phnN	259	#228b22	phnM_phnN	R.and.Q
rplM	sucC	168	#228b22	rplM_sucC	R.and.Q
sucB	gltD	163	#228b22	sucB_gltD	R.and.Q
xapA	srlE	217	#ff0000	xapA_srlE	Q.not.R
hupA	ptsG	357	#228b22	hupA_ptsG	R.and.Q
agaD	yiaN	175	#ff0000	agaD_yiaN	Q.not.R
yiaM	melA	163	#228b22	yiaM_melA	R.and.Q
hisJ	purN	183	#ff0000	hisJ_purN	Q.not.R
nrfG	sgbE	228	#228b22	nrfG_sgbE	R.and.Q
rhaR	melR	279	#228b22	rhaR_melR	R.and.Q
acrF	gspK	156	#ff0000	acrF_gspK	Q.not.R
yiaL	phnF	231	#ff0000	yiaL_phnF	Q.not.R
rseB	rpsI	222	#ff0000	rseB_rpsI	Q.not.R
copA	pyrD	54	#ff0000	copA_pyrD	Q.not.R
flgB	fliF	296	#228b22	flgB_fliF	R.and.Q
ahpC	ompA	238	#ff0000	ahpC_ompA	Q.not.R
fliH	fliJ	204	#228b22	fliH_fliJ	R.and.Q
allD	gspJ	222	#ff0000	allD_gspJ	Q.not.R
yiaN	xylG	588	#228b22	yiaN_xylG	R.and.Q
trpE	aroH	468	#228b22	trpE_aroH	R.and.Q
pspG	soxR	193	#ff0000	pspG_soxR	Q.not.R
treC	melR	314	#228b22	treC_melR	R.and.Q
gapA	zwf	336	#ff0000	gapA_zwf	Q.not.R
dcuB	yjiD	168	#228b22	dcuB_yjiD	R.and.Q
cadC	cadA	673	#228b22	cadC_cadA	R.and.Q
yiaM	yjbG	206	#228b22	yiaM_yjbG	R.and.Q
atoB	atoD	191	#228b22	atoB_atoD	R.and.Q
alsC	phnH	159	#ff0000	alsC_phnH	Q.not.R
cheB	cheW	206	#ff0000	cheB_cheW	Q.not.R
garP	agaS	241	#ff0000	garP_agaS	Q.not.R
insK	phnG	425	#ff0000	insK_phnG	Q.not.R
agaD	bglG	345	#ff0000	agaD_bglG	Q.not.R
cysN	cysH	191	#228b22	cysN_cysH	R.and.Q
araJ	fimD	296	#ff0000	araJ_fimD	Q.not.R
malS	rhaT	173	#228b22	malS_rhaT	R.and.Q
nanT	gspJ	165	#ff0000	nanT_gspJ	Q.not.R
melB	ulaG	340	#ff0000	melB_ulaG	Q.not.R
araJ	malS	165	#228b22	araJ_malS	R.and.Q
phnH	lysU	165	#ff0000	phnH_lysU	Q.not.R
nuoH	sucB	296	#228b22	nuoH_sucB	R.and.Q
prpD	caiA	62	#228b22	prpD_caiA	R.and.Q
prpE	paaF	32	#228b22	prpE_paaF	R.and.Q
flgH	flgE	307	#228b22	flgH_flgE	R.and.Q
rplC	rpsS	732	#228b22	rplC_rpsS	R.and.Q
hupB	gltI	203	#ff0000	hupB_gltI	Q.not.R
gspI	phnP	193	#ff0000	gspI_phnP	Q.not.R
fixA	ybbW	425	#ff0000	fixA_ybbW	Q.not.R
livF	dppF	193	#ff0000	livF_dppF	Q.not.R
flhB	flhA	261	#228b22	flhB_flhA	R.and.Q
slp	gadE	269	#ff0000	slp_gadE	Q.not.R
sucC	sucB	660	#228b22	sucC_sucB	R.and.Q
trpC	trpA	837	#228b22	trpC_trpA	R.and.Q
araJ	adiA	214	#ff0000	araJ_adiA	Q.not.R
tdcB	caiT	154	#228b22	tdcB_caiT	R.and.Q
wcaB	hyfD	326	#ff0000	wcaB_hyfD	Q.not.R
rpsC	rplD	638	#228b22	rpsC_rplD	R.and.Q
nrfB	nrfF	170	#228b22	nrfB_nrfF	R.and.Q
xapA	fucP	165	#ff0000	xapA_fucP	Q.not.R
bglG	yiaL	382	#228b22	bglG_yiaL	R.and.Q
cynX	lacY	374	#ff0000	cynX_lacY	Q.not.R
nuoA	pgk	250	#ff0000	nuoA_pgk	Q.not.R
ihfA	rplT	332	#ff0000	ihfA_rplT	Q.not.R
sgbE	soxR	189	#ff0000	sgbE_soxR	Q.not.R
adiA	melB	279	#ff0000	adiA_melB	Q.not.R
rhaS	yiaK	170	#228b22	rhaS_yiaK	R.and.Q
hupA	glnQ	310	#228b22	hupA_glnQ	R.and.Q
fixX	yiaO	256	#228b22	fixX_yiaO	R.and.Q
mhpB	agaB	286	#ff0000	mhpB_agaB	Q.not.R
agaB	phnG	179	#ff0000	agaB_phnG	Q.not.R
cadA	ulaA	330	#ff0000	cadA_ulaA	Q.not.R
yhdZ	rhaT	175	#ff0000	yhdZ_rhaT	Q.not.R
gspF	tnaB	296	#ff0000	gspF_tnaB	Q.not.R
yhdZ	yiaK	151	#ff0000	yhdZ_yiaK	Q.not.R
idnO	rhaD	272	#228b22	idnO_rhaD	R.and.Q
dhaM	dhaL	165	#228b22	dhaM_dhaL	R.and.Q
yiaO	lyx	292	#228b22	yiaO_lyx	R.and.Q
nuoF	nuoA	175	#228b22	nuoF_nuoA	R.and.Q
gspF	nrfE	241	#ff0000	gspF_nrfE	Q.not.R
nanT	gspI	288	#ff0000	nanT_gspI	Q.not.R
hisJ	stpA	191	#ff0000	hisJ_stpA	Q.not.R
phnK	phnF	382	#228b22	phnK_phnF	R.and.Q
xylA	idnO	154	#228b22	xylA_idnO	R.and.Q
allD	adiA	259	#ff0000	allD_adiA	Q.not.R
lyx	fixX	204	#228b22	lyx_fixX	R.and.Q
nrfF	treC	161	#ff0000	nrfF_treC	Q.not.R
gspE	lacA	167	#228b22	gspE_lacA	R.and.Q
hyfB	fixA	212	#228b22	hyfB_fixA	R.and.Q
cysG	yjiD	189	#228b22	cysG_yjiD	R.and.Q
aroG	gcvH	173	#ff0000	aroG_gcvH	Q.not.R
phnG	cadA	494	#ff0000	phnG_cadA	Q.not.R
melB	sgbE	168	#228b22	melB_sgbE	R.and.Q
xylR	soxR	161	#ff0000	xylR_soxR	Q.not.R
codB	codA	620	#228b22	codB_codA	R.and.Q
flgG	flgI	43	#228b22	flgG_flgI	R.and.Q
flgM	ycgR	171	#228b22	flgM_ycgR	R.and.Q
acrE	idnK	353	#ff0000	acrE_idnK	Q.not.R
hyfG	prpR	404	#228b22	hyfG_prpR	R.and.Q
livF	gltD	181	#228b22	livF_gltD	R.and.Q
ulaF	tnaB	193	#228b22	ulaF_tnaB	R.and.Q
ompA	slyB	382	#ff0000	ompA_slyB	Q.not.R
sucB	nuoM	306	#228b22	sucB_nuoM	R.and.Q
ecpD	nanT	443	#ff0000	ecpD_nanT	Q.not.R
gatA	gatD	244	#228b22	gatA_gatD	R.and.Q
hns	sra	204	#228b22	hns_sra	R.and.Q
edd	ilvL	225	#ff0000	edd_ilvL	Q.not.R
oppB	aceE	165	#228b22	oppB_aceE	R.and.Q
cadA	nanC	522	#ff0000	cadA_nanC	Q.not.R
phnF	idnK	332	#ff0000	phnF_idnK	Q.not.R
gatZ	gatB	602	#228b22	gatZ_gatB	R.and.Q
tnaB	ampC	336	#ff0000	tnaB_ampC	Q.not.R
acrF	yjbE	203	#ff0000	acrF_yjbE	Q.not.R
gcvT	gcvP	539	#228b22	gcvT_gcvP	R.and.Q
fixC	yiaN	256	#228b22	fixC_yiaN	R.and.Q
melR	xylR	225	#228b22	melR_xylR	R.and.Q
agaD	lyx	217	#ff0000	agaD_lyx	Q.not.R
acrF	tdcD	302	#228b22	acrF_tdcD	R.and.Q
glnQ	ompF	485	#228b22	glnQ_ompF	R.and.Q
xylF	lyx	167	#228b22	xylF_lyx	R.and.Q
ompF	gltA	349	#228b22	ompF_gltA	R.and.Q
uvrY	hupA	170	#ff0000	uvrY_hupA	Q.not.R
gnd	ilvL	187	#ff0000	gnd_ilvL	Q.not.R
edd	rseB	306	#ff0000	edd_rseB	Q.not.R
ilvA	ilvE	310	#228b22	ilvA_ilvE	R.and.Q
yjbG	yiaN	263	#228b22	yjbG_yiaN	R.and.Q
pgk	hupA	353	#228b22	pgk_hupA	R.and.Q
gapA	cheY	157	#ff0000	gapA_cheY	Q.not.R
cydB	edd	187	#228b22	cydB_edd	R.and.Q
insK	phnL	238	#ff0000	insK_phnL	Q.not.R
ilvH	ilvC	75	#ff0000	ilvH_ilvC	Q.not.R
nuoI	nuoL	660	#228b22	nuoI_nuoL	R.and.Q
agaS	ytfE	231	#ff0000	agaS_ytfE	Q.not.R
hyfA	emrK	259	#228b22	hyfA_emrK	R.and.Q
wcaA	hyfB	204	#ff0000	wcaA_hyfB	Q.not.R
galT	galE	153	#228b22	galT_galE	R.and.Q
phnG	nanC	345	#ff0000	phnG_nanC	Q.not.R
garD	malS	159	#ff0000	garD_malS	Q.not.R
caiT	yiaL	187	#228b22	caiT_yiaL	R.and.Q
melR	tnaB	222	#228b22	melR_tnaB	R.and.Q
tap	fliC	231	#ff0000	tap_fliC	Q.not.R
tdcD	phnM	165	#ff0000	tdcD_phnM	Q.not.R
melR	ulaG	302	#ff0000	melR_ulaG	Q.not.R
phnF	lysU	361	#ff0000	phnF_lysU	Q.not.R
flgD	flgC	286	#228b22	flgD_flgC	R.and.Q
glnP	crr	361	#ff0000	glnP_crr	Q.not.R
bglB	yiaN	527	#228b22	bglB_yiaN	R.and.Q
tnaB	melB	199	#228b22	tnaB_melB	R.and.Q
rpsI	rplM	629	#228b22	rpsI_rplM	R.and.Q
leuB	ilvC	75	#ff0000	leuB_ilvC	Q.not.R
hyfD	agaB	152	#ff0000	hyfD_agaB	Q.not.R
glyA	mreB	215	#ff0000	glyA_mreB	Q.not.R
yjbE	nrfF	187	#228b22	yjbE_nrfF	R.and.Q
fliJ	fliK	310	#228b22	fliJ_fliK	R.and.Q
asnC	alsC	391	#ff0000	asnC_alsC	Q.not.R
yiaM	adiA	411	#228b22	yiaM_adiA	R.and.Q
hyfG	lsrD	250	#228b22	hyfG_lsrD	R.and.Q
allD	nanT	508	#ff0000	allD_nanT	Q.not.R
rbsR	soxR	175	#ff0000	rbsR_soxR	Q.not.R
ihfB	pykF	217	#ff0000	ihfB_pykF	Q.not.R
trpB	topA	120	#ff0000	trpB_topA	Q.not.R
xapA	yhdZ	471	#ff0000	xapA_yhdZ	Q.not.R
agaB	cadA	370	#ff0000	agaB_cadA	Q.not.R
nikC	phnP	199	#ff0000	nikC_phnP	Q.not.R
rhaT	cadA	443	#228b22	rhaT_cadA	R.and.Q
argH	argF	56	#228b22	argH_argF	R.and.Q
agaW	yhdX	156	#ff0000	agaW_yhdX	Q.not.R
dcuD	bglF	219	#ff0000	dcuD_bglF	Q.not.R
acrF	yhdZ	421	#ff0000	acrF_yhdZ	Q.not.R
yiaM	fixA	404	#228b22	yiaM_fixA	R.and.Q
fliY	fabB	485	#ff0000	fliY_fabB	Q.not.R
ybbW	rhaT	181	#ff0000	ybbW_rhaT	Q.not.R
lpd	mdh	41	#228b22	lpd_mdh	R.and.Q
gcvT	lpd	31	#228b22	gcvT_lpd	R.and.Q
purA	purM	52	#228b22	purA_purM	R.and.Q
ilvN	phnL	159	#ff0000	ilvN_phnL	Q.not.R
yiaM	fixX	168	#228b22	yiaM_fixX	R.and.Q
rpsI	fis	300	#ff0000	rpsI_fis	Q.not.R
phnF	ulaF	361	#ff0000	phnF_ulaF	Q.not.R
nanT	gspA	157	#ff0000	nanT_gspA	Q.not.R
rhaD	nanC	253	#228b22	rhaD_nanC	R.and.Q
acrF	treC	592	#ff0000	acrF_treC	Q.not.R
nrfE	idnO	159	#ff0000	nrfE_idnO	Q.not.R
agaD	adiA	504	#ff0000	agaD_adiA	Q.not.R
argA	argI	168	#228b22	argA_argI	R.and.Q
gapA	rpsI	183	#ff0000	gapA_rpsI	Q.not.R
yiaM	ulaD	266	#228b22	yiaM_ulaD	R.and.Q
adiA	ulaD	461	#228b22	adiA_ulaD	R.and.Q
oppA	oppB	624	#228b22	oppA_oppB	R.and.Q
aspA	sucA	28	#228b22	aspA_sucA	R.and.Q
cheY	fliC	286	#ff0000	cheY_fliC	Q.not.R
insK	idnK	322	#ff0000	insK_idnK	Q.not.R
gltA	frdA	25	#ff0000	gltA_frdA	Q.not.R
melB	cadA	439	#ff0000	melB_cadA	Q.not.R
yhdX	nrfE	151	#ff0000	yhdX_nrfE	Q.not.R
gltB	ilvD	78	#228b22	gltB_ilvD	R.and.Q
lpxD	gltD	222	#228b22	lpxD_gltD	R.and.Q
rhaT	phnG	203	#ff0000	rhaT_phnG	Q.not.R
paaF	ydfE	235	#ff0000	paaF_ydfE	Q.not.R
htrE	bglB	238	#ff0000	htrE_bglB	Q.not.R
xylR	idnK	201	#228b22	xylR_idnK	R.and.Q
sucA	sucD	647	#228b22	sucA_sucD	R.and.Q
ompF	rimM	167	#ff0000	ompF_rimM	Q.not.R
nrfG	htrE	171	#228b22	nrfG_htrE	R.and.Q
adiA	nirC	318	#228b22	adiA_nirC	R.and.Q
ulaD	nanT	156	#228b22	ulaD_nanT	R.and.Q
rplB	ssb	133	#228b22	rplB_ssb	R.and.Q
cysW	cysN	314	#228b22	cysW_cysN	R.and.Q
alsC	phnG	151	#ff0000	alsC_phnG	Q.not.R
flgD	fliF	404	#228b22	flgD_fliF	R.and.Q
phnC	treC	353	#ff0000	phnC_treC	Q.not.R
oppD	oppA	173	#228b22	oppD_oppA	R.and.Q
gcl	agaS	247	#ff0000	gcl_agaS	Q.not.R
fabB	glyA	447	#ff0000	fabB_glyA	Q.not.R
tdcB	phnC	187	#ff0000	tdcB_phnC	Q.not.R
cadC	acrE	722	#228b22	cadC_acrE	R.and.Q
yhdX	phnI	212	#ff0000	yhdX_phnI	Q.not.R
garP	agaD	527	#ff0000	garP_agaD	Q.not.R
yhdX	phnC	399	#ff0000	yhdX_phnC	Q.not.R
topA	argD	24	#ff0000	topA_argD	Q.not.R
lsrD	agaS	179	#ff0000	lsrD_agaS	Q.not.R
mhpB	cadC	314	#ff0000	mhpB_cadC	Q.not.R
rhaR	cadA	461	#ff0000	rhaR_cadA	Q.not.R
ptsH	rimM	156	#ff0000	ptsH_rimM	Q.not.R
cadC	caiT	330	#228b22	cadC_caiT	R.and.Q
yiaK	xylH	203	#228b22	yiaK_xylH	R.and.Q
garP	bglG	206	#ff0000	garP_bglG	Q.not.R
asnA	rbsK	231	#ff0000	asnA_rbsK	Q.not.R
agaW	phnC	340	#ff0000	agaW_phnC	Q.not.R
kbaZ	yiaM	189	#228b22	kbaZ_yiaM	R.and.Q
araD	hybD	152	#ff0000	araD_hybD	Q.not.R
dhaM	gatY	189	#ff0000	dhaM_gatY	Q.not.R
xylB	cadA	195	#ff0000	xylB_cadA	Q.not.R
gspG	idnK	296	#ff0000	gspG_idnK	Q.not.R
nuoA	ptsH	206	#ff0000	nuoA_ptsH	Q.not.R
ybjC	fldA	206	#228b22	ybjC_fldA	R.and.Q
manX	znuA	244	#ff0000	manX_znuA	Q.not.R
bglB	ulaG	165	#ff0000	bglB_ulaG	Q.not.R
glnQ	ihfB	238	#228b22	glnQ_ihfB	R.and.Q
ptsG	manY	332	#228b22	ptsG_manY	R.and.Q
hyfD	phnC	168	#ff0000	hyfD_phnC	Q.not.R
motB	glpK	183	#ff0000	motB_glpK	Q.not.R
nuoB	nuoF	161	#228b22	nuoB_nuoF	R.and.Q
ihfA	rpoS	382	#ff0000	ihfA_rpoS	Q.not.R
yiaN	idnO	175	#228b22	yiaN_idnO	R.and.Q
trpC	trpD	715	#228b22	trpC_trpD	R.and.Q
oppA	ackA	382	#228b22	oppA_ackA	R.and.Q
xylG	idnK	326	#228b22	xylG_idnK	R.and.Q
bcsB	yiaL	201	#ff0000	bcsB_yiaL	Q.not.R
flhC	flhD	382	#228b22	flhC_flhD	R.and.Q
yiaN	lysU	209	#ff0000	yiaN_lysU	Q.not.R
fruK	fruB	407	#228b22	fruK_fruB	R.and.Q
trpA	trpB	832	#228b22	trpA_trpB	R.and.Q
fliD	flgD	165	#228b22	fliD_flgD	R.and.Q
phnC	ytfE	332	#ff0000	phnC_ytfE	Q.not.R
tdcB	acrF	250	#228b22	tdcB_acrF	R.and.Q
fimG	fimH	411	#228b22	fimG_fimH	R.and.Q
gspK	phnC	253	#ff0000	gspK_phnC	Q.not.R
aceF	aceE	733	#228b22	aceF_aceE	R.and.Q
fliN	fliH	345	#228b22	fliN_fliH	R.and.Q
gltD	nuoJ	163	#228b22	gltD_nuoJ	R.and.Q
ssb	rplP	99	#228b22	ssb_rplP	R.and.Q
nuoA	nuoK	199	#228b22	nuoA_nuoK	R.and.Q
nuoF	trmD	151	#228b22	nuoF_trmD	R.and.Q
fabZ	glk	158	#ff0000	fabZ_glk	Q.not.R
rpoD	dnaG	189	#228b22	rpoD_dnaG	R.and.Q
insK	ulaA	152	#ff0000	insK_ulaA	Q.not.R
wcaB	kbaZ	235	#ff0000	wcaB_kbaZ	Q.not.R
cynT	envZ	263	#ff0000	cynT_envZ	Q.not.R
nuoA	grpE	161	#ff0000	nuoA_grpE	Q.not.R
srlD	hyfI	217	#228b22	srlD_hyfI	R.and.Q
dppC	dppD	179	#228b22	dppC_dppD	R.and.Q
hyaD	hypA	183	#ff0000	hyaD_hypA	Q.not.R
leuD	leuB	414	#228b22	leuD_leuB	R.and.Q
yiaN	phnK	314	#ff0000	yiaN_phnK	Q.not.R
ihfA	crr	435	#ff0000	ihfA_crr	Q.not.R
prpE	agaS	217	#ff0000	prpE_agaS	Q.not.R
acrB	osmY	191	#ff0000	acrB_osmY	Q.not.R
crr	rplS	219	#ff0000	crr_rplS	Q.not.R
ilvD	tdcB	28	#228b22	ilvD_tdcB	R.and.Q
fliC	fliF	168	#ff0000	fliC_fliF	Q.not.R
cynX	ubiA	199	#ff0000	cynX_ubiA	Q.not.R
agaS	yhdX	583	#ff0000	agaS_yhdX	Q.not.R
glnP	nuoA	171	#228b22	glnP_nuoA	R.and.Q
skp	rpsJ	193	#ff0000	skp_rpsJ	Q.not.R
nrdI	nrdH	504	#228b22	nrdI_nrdH	R.and.Q
ddpD	ynfE	361	#ff0000	ddpD_ynfE	Q.not.R
caiT	hyfD	185	#228b22	caiT_hyfD	R.and.Q
allD	garP	306	#ff0000	allD_garP	Q.not.R
phnG	adiA	167	#ff0000	phnG_adiA	Q.not.R
aceF	nuoJ	179	#228b22	aceF_nuoJ	R.and.Q
nrfF	ulaD	225	#228b22	nrfF_ulaD	R.and.Q
yiaK	nrfE	191	#228b22	yiaK_nrfE	R.and.Q
phnH	ulaF	306	#ff0000	phnH_ulaF	Q.not.R
sgbE	phnH	163	#ff0000	sgbE_phnH	Q.not.R
acrE	bglF	244	#ff0000	acrE_bglF	Q.not.R
carB	argH	298	#228b22	carB_argH	R.and.Q
acrE	uhpT	167	#ff0000	acrE_uhpT	Q.not.R
yiaL	tnaB	154	#228b22	yiaL_tnaB	R.and.Q
dcuD	htrE	247	#228b22	dcuD_htrE	R.and.Q
ilvM	ilvD	259	#228b22	ilvM_ilvD	R.and.Q
insK	nrfE	306	#ff0000	insK_nrfE	Q.not.R
